Recording Transcription Identification,Measure Identification,Year,Date,Recording Start Time,Recording Station Identification,Route Name,Route Identification,Station,UTM Zone,UTM Easting,UTM Northing,Observer,Cloud Cover (%),Wind Speed (Beaufort Scale),Temperature (°C),Background Noise Level,Transcriber,American Ornithologists' Union Species Code,Number of Birds Detected From 0 - 3 Minutes,Number of Birds Detected From 3 - 5 Minutes,Number of Birds Detected From 5 - 10 Minutes,Call Detected During Bird Fly Over,Vegetation Community,Observer Comments,Transcriber Comments,Comments
21908,PANP-04-16-2016-1,2016,13/06/2016,6:59,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,,,,,Light,1,TTWO,1,0,0,FALSE,CS,,good PUFI,
21909,PANP-04-16-2016-1,2016,13/06/2016,6:59,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,,,,,Light,1,AMRO,1,0,0,FALSE,CS,,good PUFI,
21910,PANP-04-16-2016-1,2016,13/06/2016,6:59,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,,,,,Light,1,SWSP,2,0,0,FALSE,CS,,good PUFI,
21911,PANP-04-16-2016-1,2016,13/06/2016,6:59,PANP-04-16,Crean Lake Road,4,16,13U,420039,5985774,,,,,Light,1,GRAJ,1,0,0,FALSE,CS,,good PUFI,
21912,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,WWCR,1,0,0,TRUE,CS,,Good Recording,
21913,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,TEWA,1,0,0,FALSE,CS,,Good Recording,
21914,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,SWTH,2,0,0,FALSE,CS,,Good Recording,
21915,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,RCKI,2,0,0,FALSE,CS,,Good Recording,
21916,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,COLO,1,0,0,FALSE,CS,,Good Recording,
21917,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,CORA,1,0,0,FALSE,CS,,Good Recording,
21918,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,AMCR,2,0,0,FALSE,CS,,Good Recording,
21919,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,WTSP,3,0,0,FALSE,CS,,Good Recording,
21920,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,YRWA,0,0,1,FALSE,CS,,Good Recording,
21921,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,MAWA,2,0,0,FALSE,CS,,Good Recording,
21922,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,WIWR,1,0,0,FALSE,CS,,Good Recording,
21923,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,CEDW,1,0,0,FALSE,CS,,Good Recording,
21924,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,RBNU,1,0,0,FALSE,CS,,Good Recording,
21925,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,BRCR,1,0,0,FALSE,CS,,Good Recording,
21926,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,YRWA,0,0,1,FALSE,CS,,Good Recording,
21927,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,AMCR,1,0,1,FALSE,CS,,Good Recording,
21928,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,BOGU,0,2,0,FALSE,CS,,Good Recording,
21929,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,WTSP,3,0,0,FALSE,CS,,Good Recording,
21930,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,RBGU,0,0,1,FALSE,CS,,Good Recording,
21932,PANP-04-17-2016-1,2016,13/06/2016,6:35,PANP-04-17,Crean Lake Road,4,17,13U,419695,5986002,,,,,None,1,PISI,1,0,0,FALSE,CS,,Good Recording,
21933,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,RCKI,0,0,1,FALSE,CS,,,
21934,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,YRWA,0,0,1,FALSE,CS,,,
21935,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,MAWA,0,0,1,FALSE,CS,,,
21936,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,NAWA,1,0,0,FALSE,CS,,,
21937,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,MOWA,2,0,0,FALSE,CS,,,
21938,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,WTSP,2,0,1,FALSE,CS,,,
21939,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,CHSP,2,0,0,FALSE,CS,,,
21940,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,WIWR,1,0,0,FALSE,CS,,,
21941,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,GRAJ,1,0,0,FALSE,CS,,,
21942,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,RBNU,1,0,0,FALSE,CS,,,
21943,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,YBSA,1,0,0,FALSE,CS,,,
21944,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,SWTH,1,0,0,FALSE,CS,,,
21945,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,CORA,1,0,0,FALSE,CS,,,
21946,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,AMCR,1,0,0,FALSE,CS,,,
21947,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,COLO,0,1,0,FALSE,CS,,,
21948,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,HERG,0,0,1,FALSE,CS,,,
21949,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,YBSA,1,0,0,FALSE,CS,,,
21950,PANP-04-18-2016-1,2016,13/06/2016,6:10,PANP-04-18,Crean Lake Road,4,18,13U,419404,5986221,,,,,Light,1,GRAJ,1,0,0,FALSE,CS,,,
21951,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,WWCR,1,0,0,TRUE,CS,,,
21952,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,TEWA,0,1,0,FALSE,CS,,,
21953,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,RCKI,1,0,0,FALSE,CS,,,
21954,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,BRCR,1,0,0,FALSE,CS,,,
21955,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,MAWA,2,0,0,FALSE,CS,,,
21956,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,PAWA,0,0,1,FALSE,CS,,,
21957,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,RBNU,1,0,0,FALSE,CS,,,
21958,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,SWTH,2,0,0,FALSE,CS,,,
21959,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,MOWA,1,0,0,FALSE,CS,,,
21960,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,CSWA,1,0,0,FALSE,CS,,,
21961,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,WIWR,2,0,0,FALSE,CS,,,
21962,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,WTSP,1,1,0,FALSE,CS,,,
21963,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,CAGO,1,0,0,FALSE,CS,,,
21964,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,CORA,0,1,0,FALSE,CS,,,
21965,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,COLO,0,1,0,FALSE,CS,,,
21966,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,AMCR,1,0,0,FALSE,CS,,,
21967,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,CEDW,1,0,0,FALSE,CS,,,
21968,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,PISI,2,0,0,TRUE,CS,,,
21969,PANP-04-19-2016-1,2016,13/06/2016,5:46,PANP-04-19,Crean Lake Road,4,19,13U,419146,5986540,,,,,None,1,RESQ,1,0,0,FALSE,CS,,,
21983,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,PISI,0,0,1,FALSE,MW,,,
21984,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,WWCR,1,0,0,FALSE,MW,,,
21985,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,BOCH,0,1,0,FALSE,MW,,,
21986,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,BRCR,0,1,0,FALSE,MW,,,
21987,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,BBWA,1,0,1,FALSE,MW,,,
21988,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,YRWA,1,0,0,FALSE,MW,,,
21989,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,BHVI,1,0,0,FALSE,MW,,,
21990,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,MAWA,1,1,0,FALSE,MW,,,
21991,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,RBNU,1,0,0,FALSE,MW,,,
21992,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,WIWR,2,0,0,FALSE,MW,,,
21993,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,SWTH,2,0,0,FALSE,MW,,,
21994,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,CHSP,0,1,0,FALSE,MW,,,
21995,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,BBWO,0,0,1,FALSE,MW,,,
21996,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,COLO,1,0,0,FALSE,MW,,,
21997,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,CORA,2,0,0,FALSE,MW,,,
21998,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,WTSP,2,0,0,FALSE,MW,,,
21999,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,AMCR,0,0,1,FALSE,MW,,,
22000,PANP-04-21-2016-1,2016,13/06/2016,5:19,PANP-04-21,Crean Lake Road,4,21,13U,418580,5987072,,,,,Light,1,BLBW,1,0,0,FALSE,MW,,,
22001,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,RBNU,1,0,0,FALSE,CS,,,
22002,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,MAWA,1,0,0,FALSE,CS,,,
22003,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,MOWA,1,0,0,FALSE,CS,,,
22004,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,CHSP,0,0,1,FALSE,CS,,,
22005,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,WIWR,2,0,0,FALSE,CS,,,
22006,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,WTSP,2,0,0,FALSE,CS,,,
22007,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,RCKI,0,1,0,FALSE,CS,,,
22008,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,SWTH,1,0,0,FALSE,CS,,,
22009,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,LISP,1,0,0,FALSE,CS,,,
22010,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,RUGR,1,0,0,FALSE,CS,,,
22011,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,GRAJ,0,0,1,FALSE,CS,,,
22012,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,TTWO,0,0,1,FALSE,CS,,,
22013,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,COLO,1,0,0,FALSE,CS,,,
22014,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,PIWO,0,1,0,FALSE,CS,,,
22015,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,AMCR,0,1,0,FALSE,CS,,,
22016,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,BOGU,2,0,0,FALSE,CS,,,
22017,PANP-04-24-2016-1,2016,21/06/2016,5:15,PANP-04-24,Crean Lake Road,4,24,13U,421278,5984790,,,,,Light,1,HAWO,0,0,1,FALSE,CS,,,
22018,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,BOCH,2,0,0,FALSE,CS,,,
22019,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,RBNU,1,0,0,FALSE,CS,,,
22020,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,BBWA,1,0,0,FALSE,CS,,,
22021,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,BRCR,0,1,0,FALSE,CS,,,
22022,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,MAWA,1,1,0,FALSE,CS,,,
22023,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,MOWA,0,0,2,FALSE,CS,,,
22024,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,PISI,0,0,1,FALSE,CS,,,
22025,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,WWCR,0,0,1,FALSE,CS,,,
22026,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,GRAJ,1,0,0,FALSE,CS,,,
22027,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,WIWR,1,0,0,FALSE,CS,,,
22028,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,TEWA,0,1,0,FALSE,CS,,,
22029,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,WTSP,2,0,0,FALSE,CS,,,
22030,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,SWTH,2,0,0,FALSE,CS,,,
22031,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,PIWO,1,0,0,FALSE,CS,,,
22032,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,HAWO,0,1,0,FALSE,CS,,,
22033,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,CHSP,0,0,1,FALSE,CS,,,
22034,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,AMCR,2,0,0,FALSE,CS,,,
22035,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,COLO,0,1,0,FALSE,CS,,,
22036,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,RCKI,0,0,1,FALSE,CS,,,
22037,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,BOGU,2,0,2,FALSE,CS,,,
22038,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,SWSP,1,0,0,FALSE,CS,,,
22039,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,CORA,0,0,1,FALSE,CS,,,
22040,PANP-04-25-2016-1,2016,21/06/2016,6:26,PANP-04-25,Crean Lake Road,4,25,13U,420889,5984720,,,,,Light,1,RESQ,0,0,1,FALSE,CS,,,
22041,PANP-04-26-2016-1,2016,21/06/2016,7:29,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,,,,,Light,1,RCKI,1,0,0,FALSE,CS,,good osprey,
22042,PANP-04-26-2016-1,2016,21/06/2016,7:29,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,,,,,Light,1,WIWR,1,0,0,FALSE,CS,,good osprey,
22043,PANP-04-26-2016-1,2016,21/06/2016,7:29,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,,,,,Light,1,BOCH,1,0,0,FALSE,CS,,good osprey,
22044,PANP-04-26-2016-1,2016,21/06/2016,7:29,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,,,,,Light,1,MAWA,1,0,0,FALSE,CS,,good osprey,
22045,PANP-04-26-2016-1,2016,21/06/2016,7:29,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,,,,,Light,1,SWTH,1,0,0,FALSE,CS,,good osprey,
22046,PANP-04-26-2016-1,2016,21/06/2016,7:29,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,,,,,Light,1,COSN,1,0,0,FALSE,CS,,good osprey,
22047,PANP-04-26-2016-1,2016,21/06/2016,7:29,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,,,,,Light,1,CHSP,1,0,0,FALSE,CS,,good osprey,
22048,PANP-04-26-2016-1,2016,21/06/2016,7:29,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,,,,,Light,1,GRAJ,1,0,0,FALSE,CS,,good osprey,
22049,PANP-04-26-2016-1,2016,21/06/2016,7:29,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,,,,,Light,1,WTSP,2,0,0,FALSE,CS,,good osprey,
22050,PANP-04-26-2016-1,2016,21/06/2016,7:29,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,,,,,Light,1,COLO,0,1,0,FALSE,CS,,good osprey,
22051,PANP-04-26-2016-1,2016,21/06/2016,7:29,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,,,,,Light,1,OSPR,1,0,0,FALSE,CS,,good osprey,
22052,PANP-04-26-2016-1,2016,21/06/2016,7:29,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,,,,,Light,1,BOGU,0,0,1,FALSE,CS,,good osprey,
22053,PANP-04-26-2016-1,2016,21/06/2016,7:29,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,,,,,Light,1,AMCR,1,0,0,FALSE,CS,,good osprey,
22054,PANP-04-26-2016-1,2016,21/06/2016,7:29,PANP-04-26,Crean Lake Road,4,26,13U,420488,5984750,,,,,Light,1,RBME,0,0,1,FALSE,CS,,good osprey,
22055,PANP-04-27-2016-1,2016,13/06/2016,8:09,PANP-04-27,Crean Lake Road,4,27,13U,420503,5985154,,,,,Light,1,RBNU,0,0,1,FALSE,CS,,good OSFL,
22056,PANP-04-27-2016-1,2016,13/06/2016,8:09,PANP-04-27,Crean Lake Road,4,27,13U,420503,5985154,,,,,Light,1,BOCH,0,0,1,FALSE,CS,,good OSFL,
22057,PANP-04-27-2016-1,2016,13/06/2016,8:09,PANP-04-27,Crean Lake Road,4,27,13U,420503,5985154,,,,,Light,1,WIWR,2,0,0,FALSE,CS,,good OSFL,
22058,PANP-04-27-2016-1,2016,13/06/2016,8:09,PANP-04-27,Crean Lake Road,4,27,13U,420503,5985154,,,,,Light,1,RTHU,0,0,1,FALSE,CS,,good OSFL,
22059,PANP-04-27-2016-1,2016,13/06/2016,8:09,PANP-04-27,Crean Lake Road,4,27,13U,420503,5985154,,,,,Light,1,OSFL,1,0,0,FALSE,CS,,good OSFL,
22060,PANP-04-27-2016-1,2016,13/06/2016,8:09,PANP-04-27,Crean Lake Road,4,27,13U,420503,5985154,,,,,Light,1,TEWA,2,0,0,FALSE,CS,,good OSFL,
22061,PANP-04-27-2016-1,2016,13/06/2016,8:09,PANP-04-27,Crean Lake Road,4,27,13U,420503,5985154,,,,,Light,1,NAWA,1,0,0,FALSE,CS,,good OSFL,
22062,PANP-04-27-2016-1,2016,13/06/2016,8:09,PANP-04-27,Crean Lake Road,4,27,13U,420503,5985154,,,,,Light,1,OSPR,0,0,1,FALSE,CS,,good OSFL,
22063,PANP-04-27-2016-1,2016,13/06/2016,8:09,PANP-04-27,Crean Lake Road,4,27,13U,420503,5985154,,,,,Light,1,RCKI,2,0,0,FALSE,CS,,good OSFL,
22064,PANP-04-27-2016-1,2016,13/06/2016,8:09,PANP-04-27,Crean Lake Road,4,27,13U,420503,5985154,,,,,Light,1,BEKI,0,1,0,FALSE,CS,,good OSFL,
22065,PANP-04-27-2016-1,2016,13/06/2016,8:09,PANP-04-27,Crean Lake Road,4,27,13U,420503,5985154,,,,,Light,1,GRAJ,1,0,0,FALSE,CS,,good OSFL,
22066,PANP-04-27-2016-1,2016,13/06/2016,8:09,PANP-04-27,Crean Lake Road,4,27,13U,420503,5985154,,,,,Light,1,MAWA,1,0,0,FALSE,CS,,good OSFL,
22067,PANP-04-27-2016-1,2016,13/06/2016,8:09,PANP-04-27,Crean Lake Road,4,27,13U,420503,5985154,,,,,Light,1,WTSP,0,0,1,FALSE,CS,,good OSFL,
22068,PANP-04-27-2016-1,2016,13/06/2016,8:09,PANP-04-27,Crean Lake Road,4,27,13U,420503,5985154,,,,,Light,1,BOGU,2,0,0,FALSE,CS,,good OSFL,
